record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,aqi_pm,uhs_service_coverage_index
11450,THA,Thailand,Southeast Asia,Upper-Middle,4/1/2018,2018,4,13,15.87,100.99,70,21.25,-0.34,97.3,0,0,0,0,41,69,56.3,30.4,43,19,17,60.1,15596,74.6,100,114.5427136,
11451,THA,Thailand,Southeast Asia,Upper-Middle,4/8/2018,2018,4,14,15.87,100.99,70,24.98,0.81,110.6,0,0,0,0,79,123,82.5,36,43.5,22.2,22.3,58.7,15596,75.6,95,167.4735336,
11452,THA,Thailand,Southeast Asia,Upper-Middle,4/15/2018,2018,4,15,15.87,100.99,70,26.79,-0.01,101.8,1,0,0,1,9.9,19,74.7,31.7,56.5,29,30.7,59.8,15596,65.9,85.7,52.4904943,
11453,THA,Thailand,Southeast Asia,Upper-Middle,4/22/2018,2018,4,16,15.87,100.99,70,23.37,0.65,130.2,0,0,0,0,39.4,63,75.4,38.5,39.8,25.3,22.3,60.2,15596,74.9,95.2,110.6030151,
11454,THA,Thailand,Southeast Asia,Upper-Middle,4/29/2018,2018,4,17,15.87,100.99,70,23.22,-0.2,113.7,0,0,0,0,47.9,65,78.4,28.1,50.3,18,0.5,64.8,15596,64.5,89.3,131.5326633,
11455,THA,Thailand,Southeast Asia,Upper-Middle,5/6/2018,2018,5,18,15.87,100.99,70,22.46,-0.8,102.6,0,0,0,0,42.6,96,80.9,34.2,32.9,29,17.4,61.2,15620,77.2,89.1,118.4824121,
11456,THA,Thailand,Southeast Asia,Upper-Middle,5/13/2018,2018,5,19,15.87,100.99,70,23.47,0.92,61.1,2,0,0,2,14.9,44,57.8,26.3,49.8,22.5,40.6,63.5,15620,63.6,96.8,61.80608365,
11457,THA,Thailand,Southeast Asia,Upper-Middle,5/20/2018,2018,5,20,15.87,100.99,70,22.43,0.27,109.4,1,0,0,1,32,44,52.1,25.5,41,23.7,26.8,64.3,15620,65.6,93,93.66539924,
11458,THA,Thailand,Southeast Asia,Upper-Middle,5/27/2018,2018,5,21,15.87,100.99,70,21.18,-0.16,107,0,0,0,0,42,83,71.5,28.9,40.9,17,14.3,63.5,15620,73.1,100,117.0050251,
11459,THA,Thailand,Southeast Asia,Upper-Middle,6/3/2018,2018,6,22,15.87,100.99,70,18.71,-0.12,104.7,0,0,0,0,6.4,22,52.5,26,6.6,20.2,3,63.5,15645,62.5,88.3,35.55555556,
11460,THA,Thailand,Southeast Asia,Upper-Middle,6/10/2018,2018,6,23,15.87,100.99,70,19.68,-0.16,113.6,0,0,0,0,39.7,73,63.7,25.7,5.3,18.1,19.2,60.6,15645,72.6,93.4,111.3417085,
11461,THA,Thailand,Southeast Asia,Upper-Middle,6/17/2018,2018,6,24,15.87,100.99,70,12.52,-0.12,72,0,0,0,0,35.7,50,62.8,29,6.1,34,0,57.3,15645,68.1,83.6,101.4924623,
11462,THA,Thailand,Southeast Asia,Upper-Middle,6/24/2018,2018,6,25,15.87,100.99,70,16.89,-0.17,77.1,0,0,0,0,28.6,6,69.2,30.2,5.4,21.6,0.4,57.4,15645,73.8,85.4,87.33079848,
11463,THA,Thailand,Southeast Asia,Upper-Middle,7/1/2018,2018,7,26,15.87,100.99,70,16.63,0.76,88.3,0,0,0,0,40.4,74,42.7,29.5,5.9,17.8,5.1,58.8,15669,67.5,96.8,113.0653266,
11464,THA,Thailand,Southeast Asia,Upper-Middle,7/8/2018,2018,7,27,15.87,100.99,70,15.33,-0.54,79.6,0,0,0,0,92.6,126,75.5,22.4,4.3,15.1,0,61.3,15669,70.2,88.3,177.0071531,
11465,THA,Thailand,Southeast Asia,Upper-Middle,7/15/2018,2018,7,28,15.87,100.99,70,15.2,-0.07,58.5,0,0,0,0,31.7,67,69.4,26.8,4.4,18.1,2,56.4,15669,66.1,98,93.10646388,
11466,THA,Thailand,Southeast Asia,Upper-Middle,7/22/2018,2018,7,29,15.87,100.99,70,12.25,0.24,118,0,0,0,0,65.8,115,70,33.4,0.2,24.4,0,62.1,15669,74.5,76.6,158.2203147,
11467,THA,Thailand,Southeast Asia,Upper-Middle,7/29/2018,2018,7,30,15.87,100.99,70,8.68,0.93,90.5,0,0,0,0,24.6,34,47.9,34.2,1.2,20.5,0,64,15669,68.8,94.3,79.878327,
11468,THA,Thailand,Southeast Asia,Upper-Middle,8/5/2018,2018,8,31,15.87,100.99,70,13.08,0.57,44.5,0,0,0,0,69.1,91,76,32.3,11.5,17,0,57.9,15693,71.8,98.7,160.5336195,
11469,THA,Thailand,Southeast Asia,Upper-Middle,8/12/2018,2018,8,32,15.87,100.99,70,12.05,0.27,112.2,0,0,0,0,46.2,94,63.7,28.4,5,23.8,0,57.9,15693,67.9,93.4,127.3467337,
11470,THA,Thailand,Southeast Asia,Upper-Middle,8/19/2018,2018,8,33,15.87,100.99,70,8.9,-1.04,69.5,0,0,0,0,64,97,77.5,24.8,5,22.7,0,58.8,15693,70.7,88.4,156.9585122,
11471,THA,Thailand,Southeast Asia,Upper-Middle,8/26/2018,2018,8,34,15.87,100.99,70,9.19,0.57,66.3,0,0,0,0,39,96,68.5,34.3,10.1,16.9,0,61,15693,67.3,93.3,109.6180905,
11472,THA,Thailand,Southeast Asia,Upper-Middle,9/2/2018,2018,9,35,15.87,100.99,70,9.3,0.32,59.8,0,0,0,0,41.5,68,58.3,25.3,7.9,21.1,0,62,15718,60.3,91.5,115.7738693,
11473,THA,Thailand,Southeast Asia,Upper-Middle,9/9/2018,2018,9,36,15.87,100.99,70,6.33,0.09,67.1,0,0,0,0,76.3,122,57.5,26.3,1.6,27.9,0,58.8,15718,72.2,90.5,165.5808298,
11474,THA,Thailand,Southeast Asia,Upper-Middle,9/16/2018,2018,9,37,15.87,100.99,70,5.88,0.29,67.2,0,0,0,0,54.4,88,54.1,31.3,9.9,15.6,0,66.6,15718,71.8,88,147.5376884,
11475,THA,Thailand,Southeast Asia,Upper-Middle,9/23/2018,2018,9,38,15.87,100.99,70,11.74,-0.12,0,0,0,0,0,45,66,48.9,34.9,5.5,22.3,2.4,63.3,15718,75.2,98.4,124.3919598,
11476,THA,Thailand,Southeast Asia,Upper-Middle,9/30/2018,2018,9,39,15.87,100.99,70,8.16,-0.17,13.9,0,0,0,0,49,55,74.6,28.9,6,31.3,0,61,15718,70,88.2,134.241206,
11477,THA,Thailand,Southeast Asia,Upper-Middle,10/7/2018,2018,10,40,15.87,100.99,70,5.76,0.31,33.2,0,0,0,0,82.2,124,85.3,28.4,3.5,21.8,0,59.7,15742,68.3,94.3,169.7167382,
11478,THA,Thailand,Southeast Asia,Upper-Middle,10/14/2018,2018,10,41,15.87,100.99,70,7.01,0.37,0,0,0,0,0,90.2,129,76.1,30.5,5.6,20.8,0,58.6,15742,71,100,175.3247496,
11479,THA,Thailand,Southeast Asia,Upper-Middle,10/21/2018,2018,10,42,15.87,100.99,70,6.52,1.03,7,0,0,0,0,59.9,86,82.7,30.5,4.3,23.7,0,62.5,15742,62.6,98,154.0844063,
11480,THA,Thailand,Southeast Asia,Upper-Middle,10/28/2018,2018,10,43,15.87,100.99,70,6.25,-0.22,45.9,0,0,0,0,60.6,89,55.3,30.4,9.8,20.7,0,61.5,15742,66.8,89.4,154.5751073,
11481,THA,Thailand,Southeast Asia,Upper-Middle,11/4/2018,2018,11,44,15.87,100.99,70,10.55,0.92,16.9,0,0,0,0,39.7,85,49.7,36.5,5.6,25.9,0,64.9,15766,67.7,92.3,111.3417085,
11482,THA,Thailand,Southeast Asia,Upper-Middle,11/11/2018,2018,11,45,15.87,100.99,70,9.11,1.16,78.7,0,0,0,0,32.4,49,72.3,28.8,6.2,19.7,0,60.6,15766,74.1,92,94.41064639,
11483,THA,Thailand,Southeast Asia,Upper-Middle,11/18/2018,2018,11,46,15.87,100.99,70,9.13,0.29,50.5,0,0,0,0,100.7,149,90.9,26.4,0,21.2,0,62.4,15766,63.8,87,182.6852647,
11484,THA,Thailand,Southeast Asia,Upper-Middle,11/25/2018,2018,11,47,15.87,100.99,70,7.33,0.46,51.2,0,0,0,0,71.3,98,75.8,33.8,2.1,21.4,0,60.2,15766,75,89.5,162.0758226,
11485,THA,Thailand,Southeast Asia,Upper-Middle,12/2/2018,2018,12,48,15.87,100.99,70,12.74,0.37,76.3,0,0,0,0,33.3,55,53.1,37.2,7.5,15.8,8.5,59.6,15791,70.2,95.5,96.08745247,
11486,THA,Thailand,Southeast Asia,Upper-Middle,12/9/2018,2018,12,49,15.87,100.99,70,14.47,-0.42,69.1,0,0,0,0,58.4,88,66.4,33.3,5.6,20.1,0,57.6,15791,77.5,97.9,153.0329041,
11487,THA,Thailand,Southeast Asia,Upper-Middle,12/16/2018,2018,12,50,15.87,100.99,70,13.02,0.9,70.7,0,0,0,0,77,126,63.2,43.1,5.3,28,0,57.9,15791,62.3,95.8,166.0715308,
11488,THA,Thailand,Southeast Asia,Upper-Middle,12/23/2018,2018,12,51,15.87,100.99,70,10.1,0.58,75.6,0,0,0,0,16.1,14,50.9,29.9,7.5,24.6,0,60.7,15791,66.6,89.8,64.0418251,
11489,THA,Thailand,Southeast Asia,Upper-Middle,12/30/2018,2018,12,52,15.87,100.99,70,14.85,0.37,47.2,0,0,0,0,61,94,56.9,26.9,4.9,13.8,0,65.9,15791,65.9,84.9,154.8555079,
11490,THA,Thailand,Southeast Asia,Upper-Middle,1/6/2019,2019,1,1,15.87,100.99,70,17.93,-0.2,58.8,0,0,0,0,58.9,98,66.5,21.6,2,11.6,1.5,60.1,15815,68.9,90.5,153.3834049,80
11491,THA,Thailand,Southeast Asia,Upper-Middle,1/13/2019,2019,1,2,15.87,100.99,70,16.54,0.23,76,0,0,0,0,23.3,22,61.7,24.5,3.8,19.2,8.4,54.8,15815,78,90.5,77.45627376,80
11492,THA,Thailand,Southeast Asia,Upper-Middle,1/20/2019,2019,1,3,15.87,100.99,70,15.38,-0.08,71.8,0,0,0,0,53.8,99,72.1,27.8,4.7,28.1,0,62.4,15815,72.3,90.1,146.0603015,80
11493,THA,Thailand,Southeast Asia,Upper-Middle,1/27/2019,2019,1,4,15.87,100.99,70,18.36,0.19,76.4,0,0,0,0,60.8,90,76,37,6.4,18.6,2.4,60.7,15815,69.3,100,154.7153076,80
11494,THA,Thailand,Southeast Asia,Upper-Middle,2/3/2019,2019,2,5,15.87,100.99,70,20.17,0.73,146.6,0,0,0,0,43.7,80,71.3,25.5,36.2,28.3,5.6,63,15839,73.7,93.6,121.1909548,80
11495,THA,Thailand,Southeast Asia,Upper-Middle,2/10/2019,2019,2,6,15.87,100.99,70,22.81,0.97,120,0,0,0,0,32,42,54.1,27.9,18.6,26.4,9.3,61.8,15839,72,90.3,93.66539924,80
11496,THA,Thailand,Southeast Asia,Upper-Middle,2/17/2019,2019,2,7,15.87,100.99,70,25.91,1.23,105.5,0,0,0,0,41.3,55,64,35.4,54.5,24.4,21.8,65,15839,74.1,91.7,115.281407,80
11497,THA,Thailand,Southeast Asia,Upper-Middle,2/24/2019,2019,2,8,15.87,100.99,70,23.92,0.13,160.7,0,0,0,0,31.7,62,45,28.8,53.9,23.4,16.6,61.7,15839,73.1,96.3,93.10646388,80
11498,THA,Thailand,Southeast Asia,Upper-Middle,3/3/2019,2019,3,9,15.87,100.99,70,18.9,0.33,62.3,0,0,0,0,58.6,87,68.5,32.1,10.5,24.5,3.2,60.1,15864,68.5,92.6,153.1731044,80
11499,THA,Thailand,Southeast Asia,Upper-Middle,3/10/2019,2019,3,10,15.87,100.99,70,23.45,0.66,144.8,0,0,0,0,46.5,81,51.2,32,48.8,18.1,21.7,62.2,15864,69.4,100,128.0854271,80
11500,THA,Thailand,Southeast Asia,Upper-Middle,3/17/2019,2019,3,11,15.87,100.99,70,21.97,-0.05,121.1,2,0,0,2,10.3,-3,63.8,30.5,47.2,15.8,21.8,64.5,15864,72.9,94.9,53.23574144,80
11501,THA,Thailand,Southeast Asia,Upper-Middle,3/24/2019,2019,3,12,15.87,100.99,70,21.38,-0.65,116.9,1,0,0,1,73.5,121,71.9,28.6,40.7,25.2,15.9,57.9,15864,66.5,92.4,163.6180258,80
11502,THA,Thailand,Southeast Asia,Upper-Middle,3/31/2019,2019,3,13,15.87,100.99,70,26.2,-0.26,182.6,0,0,1,1,8.4,22,59,30.7,43.5,48.7,29.2,61.1,15864,77,76.9,46.66666667,80
11503,THA,Thailand,Southeast Asia,Upper-Middle,4/7/2019,2019,4,14,15.87,100.99,70,21.88,-0.18,124.9,0,0,0,0,32.1,43,62.7,34.8,23.5,22.3,13.1,60,15888,65.5,96.2,93.85171103,80
11504,THA,Thailand,Southeast Asia,Upper-Middle,4/14/2019,2019,4,15,15.87,100.99,70,27.27,0.51,80.4,2,0,0,2,71.6,104,63.4,44.3,59.7,26.4,37.7,58.8,15888,71.6,89.7,162.286123,80
11505,THA,Thailand,Southeast Asia,Upper-Middle,4/21/2019,2019,4,16,15.87,100.99,70,21.96,0.16,123.7,2,0,0,2,39.7,60,75.9,34.2,43,19.5,29.2,55.9,15888,71.6,92.4,111.3417085,80
11506,THA,Thailand,Southeast Asia,Upper-Middle,4/28/2019,2019,4,17,15.87,100.99,70,24.93,0.84,75.5,1,0,0,1,49.2,61,52.2,39.4,30.3,21,36.5,62.8,15888,65,94.1,134.7336683,80
11507,THA,Thailand,Southeast Asia,Upper-Middle,5/5/2019,2019,5,18,15.87,100.99,70,23.95,0.1,111.3,0,0,0,0,0,23,38.9,37.9,46,14.9,22.4,63.2,15913,72.2,91.2,0,80
11508,THA,Thailand,Southeast Asia,Upper-Middle,5/12/2019,2019,5,19,15.87,100.99,70,22.15,0.2,113,0,0,0,0,21.2,13,48.2,37,34.9,20.4,13.4,62.8,15913,69,84.3,73.54372624,80
11509,THA,Thailand,Southeast Asia,Upper-Middle,5/19/2019,2019,5,20,15.87,100.99,70,21.17,0.44,107.6,2,0,0,2,40.1,92,66.4,34.5,24.4,26.5,30.2,63.1,15913,60.7,99.9,112.3266332,80
11510,THA,Thailand,Southeast Asia,Upper-Middle,5/26/2019,2019,5,21,15.87,100.99,70,18.47,-0.47,81.5,0,0,0,0,82.6,137,75,26.1,3.1,17.6,9.8,63.3,15913,76.3,100,169.9971388,80
11511,THA,Thailand,Southeast Asia,Upper-Middle,6/2/2019,2019,6,22,15.87,100.99,70,16.3,0.41,64.8,0,0,0,0,67.9,102,81.5,37.5,1.7,22.1,6.8,55.8,15937,64.5,99.1,159.6924177,80
11512,THA,Thailand,Southeast Asia,Upper-Middle,6/9/2019,2019,6,23,15.87,100.99,70,19.55,0.21,113.8,0,0,0,0,28.3,30,43.7,36.1,3.3,24.8,0,62.3,15937,70.1,90.3,86.77186312,80
11513,THA,Thailand,Southeast Asia,Upper-Middle,6/16/2019,2019,6,24,15.87,100.99,70,14.07,0.1,59.3,0,0,0,0,51.9,89,71.1,35.2,8.3,26.1,0,62.4,15937,60.4,96.6,141.3819095,80
11514,THA,Thailand,Southeast Asia,Upper-Middle,6/23/2019,2019,6,25,15.87,100.99,70,15.33,-0.03,134.5,0,0,0,0,59.2,108,73.3,22,10.4,18.7,0,59,15937,70.3,90.8,153.5937053,80
11515,THA,Thailand,Southeast Asia,Upper-Middle,6/30/2019,2019,6,26,15.87,100.99,70,13.31,0.26,70.8,0,0,0,0,40.7,69,55.3,34,1.5,23.8,0,61.4,15937,72.7,93.2,113.8040201,80
11516,THA,Thailand,Southeast Asia,Upper-Middle,7/7/2019,2019,7,27,15.87,100.99,70,12.95,0.52,58.5,0,0,0,0,86.8,146,74.5,36.5,4.8,26.1,0,61,15961,68.2,95.9,172.9413448,80
11517,THA,Thailand,Southeast Asia,Upper-Middle,7/14/2019,2019,7,28,15.87,100.99,70,13.41,-0.79,66.1,0,0,0,0,68.9,121,52.7,30.8,7.6,23.8,0,60.8,15961,73.1,93.7,160.3934192,80
11518,THA,Thailand,Southeast Asia,Upper-Middle,7/21/2019,2019,7,29,15.87,100.99,70,14.66,0.94,86.6,0,0,0,0,1.1,1,57.4,42.8,2.2,30.5,0,62.3,15961,80.4,95.4,6.111111111,80
11519,THA,Thailand,Southeast Asia,Upper-Middle,7/28/2019,2019,7,30,15.87,100.99,70,14.26,0.96,20.5,0,0,0,0,60.8,118,62.9,28,9.5,26.5,5.1,60.1,15961,70.2,93.8,154.7153076,80
11520,THA,Thailand,Southeast Asia,Upper-Middle,8/4/2019,2019,8,31,15.87,100.99,70,10.49,-0.16,30.5,0,0,0,0,35.8,48,63.4,36.1,0,24.7,0,55.6,15986,72.6,84.2,101.7386935,80
11521,THA,Thailand,Southeast Asia,Upper-Middle,8/11/2019,2019,8,32,15.87,100.99,70,11.47,0.19,11.3,0,0,0,0,85.2,142,62.7,26.2,5.7,33,0,60.2,15986,76.8,99.2,171.8197425,80
11522,THA,Thailand,Southeast Asia,Upper-Middle,8/18/2019,2019,8,33,15.87,100.99,70,11.82,0.51,52,0,0,0,0,37.6,89,58.4,24.6,4.2,25.3,0,64.7,15986,75.5,90.6,106.1708543,80
11523,THA,Thailand,Southeast Asia,Upper-Middle,8/25/2019,2019,8,34,15.87,100.99,70,8.67,-0.32,45,0,0,0,0,75.2,105,72.9,26.7,2.9,22.4,0,59.5,15986,71.7,91,164.8097282,80
11524,THA,Thailand,Southeast Asia,Upper-Middle,9/1/2019,2019,9,35,15.87,100.99,70,5.52,0.7,52.1,0,0,0,0,35,50,57.7,39.6,8.1,26.9,0,60,16010,76.3,94.8,99.25475285,80
11525,THA,Thailand,Southeast Asia,Upper-Middle,9/8/2019,2019,9,36,15.87,100.99,70,3.1,1.02,67.8,0,0,0,0,60.3,80,72.6,34.4,5.2,15.4,0,61,16010,73.9,91.7,154.3648069,80
11526,THA,Thailand,Southeast Asia,Upper-Middle,9/15/2019,2019,9,37,15.87,100.99,70,7.27,0.39,23.7,0,0,0,0,10.6,4,37.5,26.8,3.7,15.5,0,58.6,16010,64.5,93.1,53.79467681,80
11527,THA,Thailand,Southeast Asia,Upper-Middle,9/22/2019,2019,9,38,15.87,100.99,70,9.75,0.31,8.7,0,0,0,0,77,120,57,28.6,10.4,17.6,0,62.5,16010,71.5,91.2,166.0715308,80
11528,THA,Thailand,Southeast Asia,Upper-Middle,9/29/2019,2019,9,39,15.87,100.99,70,8.63,0.04,33.4,0,0,0,0,89.6,151,86,27.6,3.9,23.4,0,57.7,16010,61.4,88.6,174.9041488,80
11529,THA,Thailand,Southeast Asia,Upper-Middle,10/6/2019,2019,10,40,15.87,100.99,70,7.58,0.5,31.6,0,0,0,0,43,72,65.1,25.6,6.8,22.7,0,62.6,16034,66.5,91.3,119.4673367,80
11530,THA,Thailand,Southeast Asia,Upper-Middle,10/13/2019,2019,10,41,15.87,100.99,70,10.18,0.81,0,0,0,0,0,54.2,60,59.3,34.1,5.2,20.9,0,66,16034,64.4,91.5,147.0452261,80
11531,THA,Thailand,Southeast Asia,Upper-Middle,10/20/2019,2019,10,42,15.87,100.99,70,5.91,0.71,17.2,0,0,0,0,30.2,15,66.7,23.4,2.7,26.6,0,62.4,16034,70.2,94.6,90.31178707,80
11532,THA,Thailand,Southeast Asia,Upper-Middle,10/27/2019,2019,10,43,15.87,100.99,70,6.41,-0.01,32.2,0,0,0,0,36.8,41,70.8,25.1,2.9,22.6,0,59,16034,73.6,100,104.201005,80
11533,THA,Thailand,Southeast Asia,Upper-Middle,11/3/2019,2019,11,44,15.87,100.99,70,11.59,0.68,57.9,0,0,0,0,78.1,109,78.5,36.5,7.4,26.7,0,62.1,16059,69.3,96.4,166.8426323,80
11534,THA,Thailand,Southeast Asia,Upper-Middle,11/10/2019,2019,11,45,15.87,100.99,70,13.36,0.13,8.3,0,1,0,1,50.7,68,79.9,28.9,5.2,15.2,8,63.6,16059,59,77.5,138.4271357,80
11535,THA,Thailand,Southeast Asia,Upper-Middle,11/17/2019,2019,11,46,15.87,100.99,70,8.4,0.04,98.4,0,0,0,0,37.5,67,48.3,32.7,12.2,29.5,0,57,16059,75.7,93.4,105.9246231,80
11536,THA,Thailand,Southeast Asia,Upper-Middle,11/24/2019,2019,11,47,15.87,100.99,70,8.69,0.05,73.6,0,0,0,0,32.1,64,60.4,31.2,6.7,17.1,0,60.4,16059,67.9,92.8,93.85171103,80
11537,THA,Thailand,Southeast Asia,Upper-Middle,12/1/2019,2019,12,48,15.87,100.99,70,11.86,0.28,54.8,0,0,0,0,102.5,139,82.2,40.4,2.6,16.7,0,61.9,16083,75.9,87.9,183.9470672,80
11538,THA,Thailand,Southeast Asia,Upper-Middle,12/8/2019,2019,12,49,15.87,100.99,70,14.89,-0.06,86.1,0,0,0,0,69.2,119,70.4,18.5,0,24.6,1.4,58.7,16083,76.8,92.8,160.6037196,80
11539,THA,Thailand,Southeast Asia,Upper-Middle,12/15/2019,2019,12,50,15.87,100.99,70,15.94,0.48,64.6,0,0,0,0,4.7,13,66.3,41.3,4.9,27.4,0.1,55.6,16083,74.4,97.4,26.11111111,80
11540,THA,Thailand,Southeast Asia,Upper-Middle,12/22/2019,2019,12,51,15.87,100.99,70,14.24,-0.6,90.7,0,0,0,0,42.4,69,69.8,29.2,6.5,29.5,0,59.9,16083,72.8,87.5,117.9899497,80
11541,THA,Thailand,Southeast Asia,Upper-Middle,12/29/2019,2019,12,52,15.87,100.99,70,18.69,-0.4,102.1,0,0,0,0,70.5,109,74.6,21.6,8,19.9,9,60.8,16083,72.3,85.4,161.5150215,80
11542,THA,Thailand,Southeast Asia,Upper-Middle,1/5/2020,2020,1,1,15.87,100.99,70,14.76,0.15,119.4,0,0,0,0,49.4,77,71.1,26.4,7.3,22.3,0,59,16108,77.4,92.6,135.2261307,
11543,THA,Thailand,Southeast Asia,Upper-Middle,1/12/2020,2020,1,2,15.87,100.99,70,21.51,0.28,51.4,1,0,0,1,30.8,44,65.4,37.9,24.7,22.5,21.5,63.5,16108,66.2,89.8,91.42965779,
11544,THA,Thailand,Southeast Asia,Upper-Middle,1/19/2020,2020,1,3,15.87,100.99,70,20.47,0.06,89.6,0,0,0,0,37.6,52,54.3,20,13.1,27.6,17.9,61,16108,65.2,93.4,106.1708543,
11545,THA,Thailand,Southeast Asia,Upper-Middle,1/26/2020,2020,1,4,15.87,100.99,70,18.49,-0.02,115.1,0,0,0,0,77.1,122,79.1,30,7.8,27,3.8,60.5,16108,72.5,90.4,166.1416309,
11546,THA,Thailand,Southeast Asia,Upper-Middle,2/2/2020,2020,2,5,15.87,100.99,70,17.47,1.34,183.1,0,0,0,0,3.8,6,46.6,31.8,3.5,26.6,5.6,67,16132,71,96.7,21.11111111,
11547,THA,Thailand,Southeast Asia,Upper-Middle,2/9/2020,2020,2,6,15.87,100.99,70,19.39,1.19,109.3,0,0,0,0,30.8,27,55.9,41,2,16.3,5.9,63.3,16132,77.5,93.2,91.42965779,
11548,THA,Thailand,Southeast Asia,Upper-Middle,2/16/2020,2020,2,7,15.87,100.99,70,20.89,0.02,43.5,1,0,0,1,41.2,58,82.3,39.7,28.2,29.4,19.8,60.2,16132,74.6,100,115.0351759,
11549,THA,Thailand,Southeast Asia,Upper-Middle,2/23/2020,2020,2,8,15.87,100.99,70,21.47,-0.61,105.6,1,0,0,1,18.9,27,62.5,31.5,13.8,21,26.7,64.1,16132,79.3,86.1,69.25855513,
11550,THA,Thailand,Southeast Asia,Upper-Middle,3/1/2020,2020,3,9,15.87,100.99,70,22.98,0.36,67.5,2,0,0,2,31.3,54,72.1,28.7,19.7,24.9,39.7,60.4,16156,71,92,92.36121673,
11551,THA,Thailand,Southeast Asia,Upper-Middle,3/8/2020,2020,3,10,15.87,100.99,70,22.85,0.86,130.5,1,0,0,1,72.3,130,84.4,27.4,50.1,22.4,18.7,63.8,16156,67.7,92,162.776824,
11552,THA,Thailand,Southeast Asia,Upper-Middle,3/15/2020,2020,3,11,15.87,100.99,70,21.19,-0.54,97.8,0,0,0,0,28.6,73,70,23.3,37,18.7,12.7,62.2,16156,73.7,91.4,87.33079848,
11553,THA,Thailand,Southeast Asia,Upper-Middle,3/22/2020,2020,3,12,15.87,100.99,70,20.18,0.21,163.8,0,0,0,0,0,-12,61.4,42.1,24.2,30.2,10.7,55.2,16156,70.6,86.7,0,
11554,THA,Thailand,Southeast Asia,Upper-Middle,3/29/2020,2020,3,13,15.87,100.99,70,23.15,0.69,113.8,1,0,0,1,9,13,65.4,36.7,40,25.9,22.9,58.8,16156,77.1,94.3,50,
11555,THA,Thailand,Southeast Asia,Upper-Middle,4/5/2020,2020,4,14,15.87,100.99,70,25.49,-1.11,130.6,0,0,0,0,21.3,20,47,22.4,38.2,10.4,21,65.3,16181,68.2,91,73.73003802,
11556,THA,Thailand,Southeast Asia,Upper-Middle,4/12/2020,2020,4,15,15.87,100.99,70,26.91,-0.56,98.2,0,0,0,0,14.2,38,47.1,24.3,59.2,18.7,30.5,60.6,16181,69,99.6,60.50190114,
11557,THA,Thailand,Southeast Asia,Upper-Middle,4/19/2020,2020,4,16,15.87,100.99,70,25.25,0.86,129.3,1,0,0,1,22.1,35,51.2,41.4,47,15.2,27.1,52.6,16181,68.3,96,75.22053232,
11558,THA,Thailand,Southeast Asia,Upper-Middle,4/26/2020,2020,4,17,15.87,100.99,70,19.43,0.87,115.1,0,0,0,0,32.1,56,49.2,32.9,4.9,17.1,5.1,58,16181,61,99.4,93.85171103,
11559,THA,Thailand,Southeast Asia,Upper-Middle,5/3/2020,2020,5,18,15.87,100.99,70,20.84,0.69,118.2,0,0,0,0,33.2,56,69.2,34.2,29.1,15.6,0.7,58.9,16205,71.8,87.7,95.90114068,
11560,THA,Thailand,Southeast Asia,Upper-Middle,5/10/2020,2020,5,19,15.87,100.99,70,21.49,-0.02,130.8,0,0,0,0,53.2,75,47.9,30.3,44.1,22.2,7.8,66.5,16205,68.4,96.8,144.5829146,
11561,THA,Thailand,Southeast Asia,Upper-Middle,5/17/2020,2020,5,20,15.87,100.99,70,20.45,0.05,136.2,0,0,0,0,48,86,58.4,27.4,26.6,17.5,8.7,61.1,16205,70.2,84.5,131.7788945,
11562,THA,Thailand,Southeast Asia,Upper-Middle,5/24/2020,2020,5,21,15.87,100.99,70,18.58,0.25,119.7,0,0,0,0,26.9,49,48.9,31.5,1.7,26.3,3.9,66.4,16205,67.5,88.9,84.1634981,
11563,THA,Thailand,Southeast Asia,Upper-Middle,5/31/2020,2020,5,22,15.87,100.99,70,17.42,-0.04,92.3,0,0,0,0,16.8,4,49,32.6,7.6,24.2,0,60.5,16205,68.8,100,65.3460076,
11564,THA,Thailand,Southeast Asia,Upper-Middle,6/7/2020,2020,6,23,15.87,100.99,70,16.6,-0.26,79.6,0,0,0,0,61.8,84,80.8,26.6,5.6,17.7,7,60.8,16229,71.1,100,155.416309,
11565,THA,Thailand,Southeast Asia,Upper-Middle,6/14/2020,2020,6,24,15.87,100.99,70,16.26,0.18,72.4,0,0,0,0,78.4,71,76.1,32.5,2.4,28.2,5,57.8,16229,71.4,83.8,167.0529328,
11566,THA,Thailand,Southeast Asia,Upper-Middle,6/21/2020,2020,6,25,15.87,100.99,70,20.8,0.11,128.9,0,0,0,0,60.6,79,64.7,26.6,37.7,29.2,12.8,59.2,16229,71,93.2,154.5751073,
11567,THA,Thailand,Southeast Asia,Upper-Middle,6/28/2020,2020,6,26,15.87,100.99,70,15.99,-0.07,100.5,0,0,0,0,50.3,70,68,27.7,1.6,22.1,0.6,65.7,16229,72.9,100,137.4422111,
